item	token	tag	start	end	document	partition	sentence	trainingTest
4960	the	I-FUNCIONALIDADE	433	436	44	7	134	training
4961	driving	I-FUNCIONALIDADE	437	444	44	7	134	training
4962	factors	I-FUNCIONALIDADE	445	452	44	7	134	training
4963	to	O	453	455	44	7	134	training
4964	a	O	456	457	44	7	134	training
4965	safe	O	458	462	44	7	134	training
4966	driving	O	463	470	44	7	134	training
4967	score	O	471	476	44	7	134	training
4968	. 	O	476	477	44	7	134	training
4969	The	O	478	481	44	7	135	training
4970	score	O	482	487	44	7	135	training
4971	may	O	488	491	44	7	135	training
4972	be	O	492	494	44	7	135	training
4973	combined	O	495	503	44	7	135	training
4974	with	O	504	508	44	7	135	training
4975	a	O	509	510	44	7	135	training
4976	customer	O	511	519	44	7	135	training
4977	value	O	520	525	44	7	135	training
4978	to	O	526	528	44	7	135	training
4979	determine	O	529	538	44	7	135	training
4980	reward	O	539	545	44	7	135	training
4981	payout	O	546	552	44	7	135	training
4982	. 	O	552	553	44	7	135	training
4983	The	O	554	557	44	7	136	training
4984	platform	O	558	566	44	7	136	training
4985	authenticates	B-FUNCIONALIDADE	567	580	44	7	136	training
4986	users	I-FUNCIONALIDADE	581	586	44	7	136	training
4987	and	O	587	590	44	7	136	training
4988	validates	B-FUNCIONALIDADE	591	600	44	7	136	training
4989	requests	I-FUNCIONALIDADE	601	609	44	7	136	training
4990	using	O	610	615	44	7	136	training
4991	electronic	B-COMUNICAÇÃO	616	626	44	7	136	training
4992	mail	I-COMUNICAÇÃO	627	631	44	7	136	training
4993	and	O	632	635	44	7	136	training
4994	short	B-COMUNICAÇÃO	636	641	44	7	136	training
4995	messaging	I-COMUNICAÇÃO	642	651	44	7	136	training
4996	services	I-COMUNICAÇÃO	652	660	44	7	136	training
4997	to	O	661	663	44	7	136	training
4998	ensure	B-FUNCIONALIDADE	664	670	44	7	136	training
4999	privacy	I-FUNCIONALIDADE	671	678	44	7	136	training
5000	and	O	679	682	44	7	136	training
5001	security	O	683	691	44	7	136	training
5002	. 	O	691	692	44	7	136	training
5882	A	O	0	6	51	7	157	training
5883	method	O	7	13	51	7	157	training
5884	and	O	14	17	51	7	157	training
5885	apparatus	O	18	27	51	7	157	training
5886	for	O	28	31	51	7	157	training
5887	outputting	B-FUNCIONALIDADE	32	42	51	7	157	training
5888	pose	I-FUNCIONALIDADE	43	47	51	7	157	training
5889	information	I-FUNCIONALIDADE	48	59	51	7	157	training
5890	selects	O	60	67	51	7	157	training
5891	first	O	68	73	51	7	157	training
5892	points	O	74	80	51	7	157	training
5893	from	O	81	85	51	7	157	training
5894	a	O	86	87	51	7	157	training
5895	frames	O	88	94	51	7	157	training
5896	captured	O	95	103	51	7	157	training
5897	by	O	104	106	51	7	157	training
5898	a	O	107	108	51	7	157	training
5899	first	O	109	114	51	7	157	training
5900	sensor	B-HARDWARE	115	121	51	7	157	training
5901	,	O	121	122	51	7	157	training
5902	estimates	B-FUNCIONALIDADE	123	132	51	7	157	training
5903	rotation	I-FUNCIONALIDADE	133	141	51	7	157	training
5904	information	I-FUNCIONALIDADE	142	153	51	7	157	training
5905	between	O	154	161	51	7	157	training
5906	the	O	162	165	51	7	157	training
5907	frames	O	166	172	51	7	157	training
5908	based	O	173	178	51	7	157	training
5909	on	O	179	181	51	7	157	training
5910	motion	O	182	188	51	7	157	training
5911	information	O	189	200	51	7	157	training
5912	sensed	O	201	207	51	7	157	training
5913	by	O	208	210	51	7	157	training
5914	a	O	211	212	51	7	157	training
5915	second	O	213	219	51	7	157	training
5916	sensor	B-HARDWARE	220	226	51	7	157	training
5917	,	O	226	227	51	7	157	training
5918	corrects	B-FUNCIONALIDADE	228	236	51	7	157	training
5919	the	I-FUNCIONALIDADE	237	240	51	7	157	training
5920	estimated	I-FUNCIONALIDADE	241	250	51	7	157	training
5921	rotation	I-FUNCIONALIDADE	251	259	51	7	157	training
5922	information	I-FUNCIONALIDADE	260	271	51	7	157	training
5923	based	O	272	277	51	7	157	training
5924	on	O	278	280	51	7	157	training
5925	third	O	281	286	51	7	157	training
5926	points	O	287	293	51	7	157	training
5927	,	O	293	294	51	7	157	training
5928	the	O	295	298	51	7	157	training
5929	third	O	299	304	51	7	157	training
5930	points	O	305	311	51	7	157	training
5931	being	O	312	317	51	7	157	training
5932	remaining	O	318	327	51	7	157	training
5933	points	O	328	334	51	7	157	training
5934	when	O	335	339	51	7	157	training
5935	second	O	340	346	51	7	157	training
5936	points	O	347	353	51	7	157	training
5937	corresponding	O	354	367	51	7	157	training
5938	to	O	368	370	51	7	157	training
5939	a	O	371	372	51	7	157	training
5940	dynamic	O	373	380	51	7	157	training
5941	object	O	381	387	51	7	157	training
5942	are	O	388	391	51	7	157	training
5943	excluded	O	392	400	51	7	157	training
5944	from	O	401	405	51	7	157	training
5945	the	O	406	409	51	7	157	training
5946	first	O	410	415	51	7	157	training
5947	points	O	416	422	51	7	157	training
5948	,	O	422	423	51	7	157	training
5949	obtains	B-FUNCIONALIDADE	424	431	51	7	157	training
5950	translation	I-FUNCIONALIDADE	432	443	51	7	157	training
5951	information	I-FUNCIONALIDADE	444	455	51	7	157	training
5952	between	O	456	463	51	7	157	training
5953	the	O	464	467	51	7	157	training
5954	frames	O	468	474	51	7	157	training
5955	based	O	475	480	51	7	157	training
5956	on	O	481	483	51	7	157	training
5957	the	O	484	487	51	7	157	training
5958	third	O	488	493	51	7	157	training
5959	points	O	494	500	51	7	157	training
5960	and	O	501	504	51	7	157	training
5961	the	O	505	508	51	7	157	training
5962	corrected	O	509	518	51	7	157	training
5963	rotation	O	519	527	51	7	157	training
5964	information	O	528	539	51	7	157	training
5965	,	O	539	540	51	7	157	training
5966	and	O	541	544	51	7	157	training
5967	outputs	B-FUNCIONALIDADE	545	552	51	7	157	training
5968	the	I-FUNCIONALIDADE	553	556	51	7	157	training
5969	corrected	I-FUNCIONALIDADE	557	566	51	7	157	training
5970	rotation	I-FUNCIONALIDADE	567	575	51	7	157	training
5971	information	I-FUNCIONALIDADE	576	587	51	7	157	training
5972	and	O	588	591	51	7	157	training
5973	the	O	592	595	51	7	157	training
5974	translation	O	596	607	51	7	157	training
5975	information	O	608	619	51	7	157	training
5976	. 	O	619	620	51	7	157	training
6068	A	O	0	6	53	7	160	training
6069	control	O	7	14	53	7	160	training
6070	method	O	15	21	53	7	160	training
6071	of	O	22	24	53	7	160	training
6072	a	O	25	26	53	7	160	training
6073	multipurpose	O	27	39	53	7	160	training
6074	rollable	O	40	48	53	7	160	training
6075	moving	O	49	55	53	7	160	training
6076	device	O	56	62	53	7	160	training
6077	may	O	63	66	53	7	160	training
6078	include	O	67	74	53	7	160	training
6079	monitoring	B-FUNCIONALIDADE	75	85	53	7	160	training
6080	the	I-FUNCIONALIDADE	86	89	53	7	160	training
6081	object	I-FUNCIONALIDADE	90	96	53	7	160	training
6082	docked	I-FUNCIONALIDADE	97	103	53	7	160	training
6083	at	O	104	106	53	7	160	training
6084	a	O	107	108	53	7	160	training
6085	docking	O	109	116	53	7	160	training
6086	portion	O	117	124	53	7	160	training
6087	,	O	124	125	53	7	160	training
6088	a	O	126	127	53	7	160	training
6089	docking	O	128	135	53	7	160	training
6090	portion	O	136	143	53	7	160	training
6091	and	O	144	147	53	7	160	training
6092	a	O	148	149	53	7	160	training
6093	driving	O	150	157	53	7	160	training
6094	device	O	158	164	53	7	160	training
6095	"	O	164	165	53	7	160	training
6096	identifying	B-FUNCIONALIDADE	166	177	53	7	160	training
6097	the	I-FUNCIONALIDADE	178	181	53	7	160	training
6098	object	I-FUNCIONALIDADE	182	188	53	7	160	training
6099	mounted	O	189	196	53	7	160	training
6100	on	O	197	199	53	7	160	training
6101	a	O	200	201	53	7	160	training
6102	mounting	O	202	210	53	7	160	training
6103	portion	O	211	218	53	7	160	training
6104	through	O	219	226	53	7	160	training
6105	an	O	227	229	53	7	160	training
6106	identifier	O	230	240	53	7	160	training
6107	element	O	241	248	53	7	160	training
6108	"	O	248	249	53	7	160	training
6109	determining	O	250	261	53	7	160	training
6110	whether	O	262	269	53	7	160	training
6111	or	O	270	272	53	7	160	training
6112	not	O	273	276	53	7	160	training
6113	a	O	277	278	53	7	160	training
6114	camera	O	279	285	53	7	160	training
6115	is	O	286	288	53	7	160	training
6116	mounted	O	289	296	53	7	160	training
6117	"	O	296	297	53	7	160	training
6118	determining	O	298	309	53	7	160	training
6119	whether	O	310	317	53	7	160	training
6120	or	O	318	320	53	7	160	training
6121	not	O	321	324	53	7	160	training
6122	a	O	325	326	53	7	160	training
6123	current	O	327	334	53	7	160	training
6124	mode	O	335	339	53	7	160	training
6125	is	O	340	342	53	7	160	training
6126	an	O	343	345	53	7	160	training
6127	object	O	346	352	53	7	160	training
6128	following	O	353	362	53	7	160	training
6129	mode	O	363	367	53	7	160	training
6130	when	O	368	372	53	7	160	training
6131	the	O	373	376	53	7	160	training
6132	camera	O	377	383	53	7	160	training
6133	is	O	384	386	53	7	160	training
6134	mounted	O	387	394	53	7	160	training
6135	"	O	394	395	53	7	160	training
6136	recognizing	B-FUNCIONALIDADE	396	407	53	7	160	training
6137	a	I-FUNCIONALIDADE	408	409	53	7	160	training
6138	following	I-FUNCIONALIDADE	410	419	53	7	160	training
6139	object	I-FUNCIONALIDADE	420	426	53	7	160	training
6140	when	O	427	431	53	7	160	training
6141	the	O	432	435	53	7	160	training
6142	current	O	436	443	53	7	160	training
6143	mode	O	444	448	53	7	160	training
6144	is	O	449	451	53	7	160	training
6145	the	O	452	455	53	7	160	training
6146	object	O	456	462	53	7	160	training
6147	following	O	463	472	53	7	160	training
6148	mode	O	473	477	53	7	160	training
6149	"	O	477	478	53	7	160	training
6150	determining	B-FUNCIONALIDADE	479	490	53	7	160	training
6151	a	I-FUNCIONALIDADE	491	492	53	7	160	training
6152	distance	I-FUNCIONALIDADE	493	501	53	7	160	training
6153	and	O	502	505	53	7	160	training
6154	a	O	506	507	53	7	160	training
6155	direction	O	508	517	53	7	160	training
6156	to	O	518	520	53	7	160	training
6157	the	O	521	524	53	7	160	training
6158	object	O	525	531	53	7	160	training
6159	"	O	531	532	53	7	160	training
6160	and	O	533	536	53	7	160	training
6161	executing	B-FUNCIONALIDADE	537	546	53	7	160	training
6162	a	I-FUNCIONALIDADE	547	548	53	7	160	training
6163	driving	I-FUNCIONALIDADE	549	556	53	7	160	training
6164	control	I-FUNCIONALIDADE	557	564	53	7	160	training
6165	and	O	565	568	53	7	160	training
6166	a	O	569	570	53	7	160	training
6167	posture	O	571	578	53	7	160	training
6168	control	O	579	586	53	7	160	training
6169	through	O	587	594	53	7	160	training
6170	the	O	595	598	53	7	160	training
6171	driving	O	599	606	53	7	160	training
6172	device	O	607	613	53	7	160	training
6173	depending	O	614	623	53	7	160	training
6174	on	O	624	626	53	7	160	training
6175	the	O	627	630	53	7	160	training
6176	distance	O	631	639	53	7	160	training
6177	and	O	640	643	53	7	160	training
6178	direction	O	644	653	53	7	160	training
6179	to	O	654	656	53	7	160	training
6180	the	O	657	660	53	7	160	training
6181	object	O	661	667	53	7	160	training
6182	. 	O	667	668	53	7	160	training
6817	A	O	0	6	59	7	173	training
6818	method	O	7	13	59	7	173	training
6819	of	O	14	16	59	7	173	training
6820	controlling	B-FUNCIONALIDADE	17	28	59	7	173	training
6821	an	I-FUNCIONALIDADE	29	31	59	7	173	training
6822	artificial	I-FUNCIONALIDADE	32	42	59	7	173	training
6823	intelligence	I-FUNCIONALIDADE	43	55	59	7	173	training
6824	(	I-FUNCIONALIDADE	56	57	59	7	173	training
6825	AI	I-FUNCIONALIDADE	57	59	59	7	173	training
6826	)	I-FUNCIONALIDADE	59	60	59	7	173	training
6827	mobility	I-FUNCIONALIDADE	61	69	59	7	173	training
6828	device	I-FUNCIONALIDADE	70	76	59	7	173	training
6829	can	O	77	80	59	7	173	training
6830	include	O	81	88	59	7	173	training
6831	acquiring	B-FUNCIONALIDADE	89	98	59	7	173	training
6832	personal	I-FUNCIONALIDADE	99	107	59	7	173	training
6833	information	I-FUNCIONALIDADE	108	119	59	7	173	training
6834	of	O	120	122	59	7	173	training
6835	a	O	123	124	59	7	173	training
6836	driver	B-PESSOA	125	131	59	7	173	training
6837	and	O	132	135	59	7	173	training
6838	setting	B-FUNCIONALIDADE	136	143	59	7	173	training
6839	a	I-FUNCIONALIDADE	144	145	59	7	173	training
6840	driving	I-FUNCIONALIDADE	146	153	59	7	173	training
6841	level	I-FUNCIONALIDADE	154	159	59	7	173	training
6842	based	O	160	165	59	7	173	training
6843	on	O	166	168	59	7	173	training
6844	the	O	169	172	59	7	173	training
6845	personal	O	173	181	59	7	173	training
6846	information	O	182	193	59	7	173	training
6847	of	O	194	196	59	7	173	training
6848	the	O	197	200	59	7	173	training
6849	driver	B-PESSOA	201	207	59	7	173	training
6850	"	O	207	208	59	7	173	training
6851	acquiring	B-FUNCIONALIDADE	209	218	59	7	173	training
6852	driving	I-FUNCIONALIDADE	219	226	59	7	173	training
6853	information	I-FUNCIONALIDADE	227	238	59	7	173	training
6854	of	O	239	241	59	7	173	training
6855	the	O	242	245	59	7	173	training
6856	driver	B-PESSOA	246	252	59	7	173	training
6857	based	O	253	258	59	7	173	training
6858	on	O	259	261	59	7	173	training
6859	the	O	262	265	59	7	173	training
6860	driving	O	266	273	59	7	173	training
6861	level	O	274	279	59	7	173	training
6862	while	O	280	285	59	7	173	training
6863	the	O	286	289	59	7	173	training
6864	driver	B-PESSOA	290	296	59	7	173	training
6865	is	O	297	299	59	7	173	training
6866	driving	O	300	307	59	7	173	training
6867	"	O	307	308	59	7	173	training
6868	determining	B-FUNCIONALIDADE	309	320	59	7	173	training
6869	a	I-FUNCIONALIDADE	321	322	59	7	173	training
6870	skill	I-FUNCIONALIDADE	323	328	59	7	173	training
6871	status	I-FUNCIONALIDADE	329	335	59	7	173	training
6872	of	O	336	338	59	7	173	training
6873	the	O	339	342	59	7	173	training
6874	driver	B-PESSOA	343	349	59	7	173	training
6875	based	O	350	355	59	7	173	training
6876	on	O	356	358	59	7	173	training
6877	the	O	359	362	59	7	173	training
6878	driving	O	363	370	59	7	173	training
6879	information	O	371	382	59	7	173	training
6880	of	O	383	385	59	7	173	training
6881	the	O	386	389	59	7	173	training
6882	driver	O	390	396	59	7	173	training
6883	"	O	396	397	59	7	173	training
6884	applying	B-FUNCIONALIDADE	398	406	59	7	173	training
6885	road	I-FUNCIONALIDADE	407	411	59	7	173	training
6886	information	I-FUNCIONALIDADE	412	423	59	7	173	training
6887	corresponding	O	424	437	59	7	173	training
6888	to	O	438	440	59	7	173	training
6889	the	O	441	444	59	7	173	training
6890	skill	O	445	450	59	7	173	training
6891	status	O	451	457	59	7	173	training
6892	of	O	458	460	59	7	173	training
6893	the	O	461	464	59	7	173	training
6894	driver	B-PESSOA	465	471	59	7	173	training
6895	"	O	471	472	59	7	173	training
6896	and	O	473	476	59	7	173	training
6897	in	O	477	479	59	7	173	training
6898	response	O	480	488	59	7	173	training
6899	to	O	489	491	59	7	173	training
6900	determining	O	492	503	59	7	173	training
6901	that	O	504	508	59	7	173	training
6902	the	O	509	512	59	7	173	training
6903	skill	O	513	518	59	7	173	training
6904	status	O	519	525	59	7	173	training
6905	of	O	526	528	59	7	173	training
6906	the	O	529	532	59	7	173	training
6907	driver	B-PESSOA	533	539	59	7	173	training
6908	is	O	540	542	59	7	173	training
6909	lower	O	543	548	59	7	173	training
6910	than	O	549	553	59	7	173	training
6911	a	O	554	555	59	7	173	training
6912	predetermined	O	556	569	59	7	173	training
6913	reference	O	570	579	59	7	173	training
6914	based	O	580	585	59	7	173	training
6915	on	O	586	588	59	7	173	training
6916	the	O	589	592	59	7	173	training
6917	road	O	593	597	59	7	173	training
6918	information	O	598	609	59	7	173	training
6919	,	O	609	610	59	7	173	training
6920	outputting	O	611	621	59	7	173	training
6921	a	O	622	623	59	7	173	training
6922	warning	O	624	631	59	7	173	training
6923	and	O	632	635	59	7	173	training
6924	executing	O	636	645	59	7	173	training
6925	a	O	646	647	59	7	173	training
6926	function	O	648	656	59	7	173	training
6927	of	O	657	659	59	7	173	training
6928	the	O	660	663	59	7	173	training
6929	AI	B-HARDWARE	664	666	59	7	173	training
6930	mobility	I-HARDWARE	667	675	59	7	173	training
6931	device	I-HARDWARE	676	682	59	7	173	training
6932	based	O	683	688	59	7	173	training
6933	on	O	689	691	59	7	173	training
6934	the	O	692	695	59	7	173	training
6935	warning	O	696	703	59	7	173	training
6936	. 	O	703	704	59	7	173	training
7262	A	O	0	6	63	7	182	training
7263	terminal	B-HARDWARE	7	15	63	7	182	training
7264	device	I-HARDWARE	16	22	63	7	182	training
7265	and	O	23	26	63	7	182	training
7266	a	O	27	28	63	7	182	training
7267	personal	B-HARDWARE	29	37	63	7	182	training
7268	mobility	I-HARDWARE	38	46	63	7	182	training
7269	communicating	O	47	60	63	7	182	training
7270	with	O	61	65	63	7	182	training
7271	terminal	B-HARDWARE	66	74	63	7	182	training
7272	device	O	75	81	63	7	182	training
7273	are	O	82	85	63	7	182	training
7274	disclosed	O	86	95	63	7	182	training
7275	. 	O	95	96	63	7	182	training
7276	The	O	97	100	63	7	183	training
7277	personal	B-HARDWARE	101	109	63	7	183	training
7278	mobility	I-HARDWARE	110	118	63	7	183	training
7279	receives	B-FUNCIONALIDADE	119	127	63	7	183	training
7280	gesture	I-FUNCIONALIDADE	128	135	63	7	183	training
7281	information	I-FUNCIONALIDADE	136	147	63	7	183	training
7282	about	O	148	153	63	7	183	training
7283	a	O	154	155	63	7	183	training
7284	leader	O	156	162	63	7	183	training
7285	gesture	O	163	170	63	7	183	training
7286	recognized	O	171	181	63	7	183	training
7287	by	O	182	184	63	7	183	training
7288	a	O	185	186	63	7	183	training
7289	terminal	B-HARDWARE	187	195	63	7	183	training
7290	when	O	196	200	63	7	183	training
7291	in	O	201	203	63	7	183	training
7292	a	O	204	205	63	7	183	training
7293	leader	O	206	212	63	7	183	training
7294	state	O	213	218	63	7	183	training
7295	while	O	219	224	63	7	183	training
7296	performing	O	225	235	63	7	183	training
7297	a	O	236	237	63	7	183	training
7298	group	O	238	243	63	7	183	training
7299	riding	O	244	250	63	7	183	training
7300	mode	O	251	255	63	7	183	training
7301	. 	O	255	256	63	7	183	training
7302	Additionally	O	257	269	63	7	184	training
7303	,	O	269	270	63	7	184	training
7304	the	O	271	274	63	7	184	training
7305	personal	B-HARDWARE	275	283	63	7	184	training
7306	mobility	I-HARDWARE	284	292	63	7	184	training
7307	identifies	B-FUNCIONALIDADE	293	303	63	7	184	training
7308	intention	I-FUNCIONALIDADE	304	313	63	7	184	training
7309	information	I-FUNCIONALIDADE	314	325	63	7	184	training
7310	corresponding	O	326	339	63	7	184	training
7311	to	O	340	342	63	7	184	training
7312	the	O	343	346	63	7	184	training
7313	received	O	347	355	63	7	184	training
7314	gesture	O	356	363	63	7	184	training
7315	information	O	364	375	63	7	184	training
7316	and	O	376	379	63	7	184	training
7317	transmits	B-FUNCIONALIDADE	380	389	63	7	184	training
7318	the	I-FUNCIONALIDADE	390	393	63	7	184	training
7319	identified	I-FUNCIONALIDADE	394	404	63	7	184	training
7320	intention	I-FUNCIONALIDADE	405	414	63	7	184	training
7321	information	I-FUNCIONALIDADE	415	426	63	7	184	training
7322	to	O	427	429	63	7	184	training
7323	another	O	430	437	63	7	184	training
7324	personal	B-HARDWARE	438	446	63	7	184	training
7325	mobility	I-HARDWARE	447	455	63	7	184	training
7326	in	O	456	458	63	7	184	training
7327	the	O	459	462	63	7	184	training
7328	follower	O	463	471	63	7	184	training
7329	state	O	472	477	63	7	184	training
7330	. 	O	477	478	63	7	184	training
7331	At	O	479	481	63	7	185	training
7332	least	O	482	487	63	7	185	training
7333	one	O	488	491	63	7	185	training
